ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Unnamed: 18
10153,20,100.0,11,4904.0,2003-09-28,shipped,3,9,2003,classic cars,s12_1108,euro shopping channel,madrid,Spain,freyre,diego,medium,
10165,44,100.0,3,8594.52,2003-10-22,shipped,4,10,2003,classic cars,s12_1108,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,large,
10176,33,100.0,2,7474.5,,shipped,4,11,2003,classic cars,s12_1108,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,large,
10185,21,100.0,13,3883.74,2003-11-14,shipped,4,11,2003,classic cars,s12_1108,mini creations ltd.,new bedford,Usa,tam,wing c,medium,
10196,47,100.0,5,8887.7,2003-11-26,shipped,4,11,2003,classic cars,s12_1108,super scale inc.,new haven,Usa,murphy,leslie,large,
10208,46,100.0,13,8602.92,,shipped,1,1,2004,classic cars,s12_1108,"saveley & henriot, co.",lyon,France,saveley,mary,large,
10220,32,100.0,2,7181.44,,shipped,1,2,2004,classic cars,s12_1108,"clover collections, co.",dublin,Ireland,cassidy,dean,large,
10231,42,100.0,2,8378.58,2004-03-19,shipped,1,3,2004,classic cars,s12_1108,caf imports,madrid,Spain,fernandez,jesus,large,
10247,44,100.0,2,10606.2,,shipped,2,5,2004,classic cars,s12_1108,suominen souveniers,espoo,Finland,suominen,kalle,large,
10272,35,100.0,2,5818.4,2004-07-20,shipped,3,7,2004,classic cars,s12_1108,diecast classics inc.,allentown,Usa,yu,kyung,medium,
10282,41,100.0,5,7071.27,2004-08-20,shipped,3,8,2004,classic cars,s12_1108,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,large,
10293,46,100.0,8,8411.56,,shipped,3,9,2004,classic cars,s12_1108,amica models & co.,torino,Italy,accorti,paolo,large,
10306,31,100.0,13,6570.76,2004-10-14,shipped,4,10,2004,classic cars,s12_1108,"av stores, co.",manchester,Uk,ashworth,victoria,medium,
10314,38,100.0,5,7975.44,2004-10-22,shipped,4,10,2004,classic cars,s12_1108,heintze collectables,aaarhus,Denmark,ibsen,palle,large,
10325,42,64.0,8,2688.0,,shipped,4,11,2004,classic cars,s12_1108,baane mini imports,stavern,Norway,bergulfsen,jonas,small,
10336,33,57.22,10,1888.26,2004-11-20,shipped,4,11,2004,classic cars,s12_1108,"la corne d'abondance, co.",paris,France,bertrand,marie,small,
10348,48,52.36,8,2513.28,,shipped,4,11,2004,classic cars,s12_1108,"corrida auto replicas, ltd",madrid,Spain,sommer,mart¡n,small,
10359,42,100.0,8,4764.48,2004-12-15,shipped,4,12,2004,classic cars,s12_1108,reims collectables,reims,France,henriot,paul,medium,
10371,32,100.0,6,3560.64,2005-01-23,shipped,1,1,2005,classic cars,s12_1108,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10382,34,100.0,10,3823.64,2005-02-17,shipped,1,2,2005,classic cars,s12_1108,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10395,33,69.12,1,2280.96,2005-03-17,shipped,1,3,2005,classic cars,s12_1108,lyon souveniers,paris,France,da cunha,daniel,small,
10413,36,100.0,2,8677.8,,shipped,2,5,2005,classic cars,s12_1108,gift depot inc.,bridgewater,Usa,king,julie,large,
10103,27,100.0,8,3394.98,2003-01-29,shipped,1,1,2003,trucks and buses,s12_1666,baane mini imports,stavern,Norway,bergulfsen,jonas,medium,
10113,21,100.0,2,3415.44,2003-03-26,shipped,1,3,2003,trucks and buses,s12_1666,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10126,21,100.0,8,2439.57,2003-05-28,shipped,2,5,2003,trucks and buses,s12_1666,"corrida auto replicas, ltd",madrid,Spain,sommer,mart¡n,small,
10140,38,100.0,8,4829.8,2003-07-24,shipped,3,7,2003,trucks and buses,s12_1666,technics stores inc.,burlingame,Usa,hirano,juri,medium,
10150,30,100.0,5,4100.1,2003-09-19,shipped,3,9,2003,trucks and buses,s12_1666,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,medium,
10164,49,100.0,6,6563.06,2003-10-21,resolved,4,10,2003,trucks and buses,s12_1666,mini auto werke,graz,Austria,mendel,roland,medium,
10174,43,100.0,1,6817.22,,shipped,4,11,2003,trucks and buses,s12_1666,"australian gift network, co",south brisbane,Australia,calaghan,tony,medium,
10183,41,100.0,5,6163.94,2003-11-13,shipped,4,11,2003,trucks and buses,s12_1666,"classic gift ideas, inc",philadelphia,Usa,cervantes,francisca,medium,
10194,38,100.0,8,4933.92,2003-11-25,shipped,4,11,2003,trucks and buses,s12_1666,"saveley & henriot, co.",lyon,France,saveley,mary,medium,
10206,28,100.0,3,4056.36,,shipped,4,12,2003,trucks and buses,s12_1666,canadian gift exchange network,vancouver,Canada,tannamuri,yoshi,medium,
10216,43,100.0,1,5759.42,,shipped,1,2,2004,trucks and buses,s12_1666,auto assoc. & cie.,versailles,France,tonini,daniel,medium,
10229,25,100.0,13,3451.0,,shipped,1,3,2004,trucks and buses,s12_1666,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10245,38,100.0,6,5920.4,,shipped,2,5,2004,trucks and buses,s12_1666,super scale inc.,new haven,Usa,murphy,leslie,medium,
10258,41,100.0,3,6668.24,2004-06-15,shipped,2,6,2004,trucks and buses,s12_1666,"tokyo collectables, ltd",minato-ku,Japan,shimamura,akiko,medium,
10270,28,100.0,6,4094.72,2004-07-19,shipped,3,7,2004,trucks and buses,s12_1666,souveniers and things co.,chatswood,Australia,huxley,adrian,medium,
10281,25,100.0,13,2938.5,2004-08-19,shipped,3,8,2004,trucks and buses,s12_1666,diecast classics inc.,allentown,Usa,yu,kyung,small,
10291,41,100.0,8,6387.8,,shipped,3,9,2004,trucks and buses,s12_1666,scandinavian gift ideas,boras,Sweden,larsson,maria,medium,
10304,39,100.0,3,6396.0,,shipped,4,10,2004,trucks and buses,s12_1666,auto assoc. & cie.,versailles,France,tonini,daniel,medium,
10313,21,100.0,11,2669.1,2004-10-22,shipped,4,10,2004,trucks and buses,s12_1666,canadian gift exchange network,vancouver,Canada,tannamuri,yoshi,small,
10322,27,100.0,9,4784.13,,shipped,4,11,2004,trucks and buses,s12_1666,online diecast creations co.,nashua,Usa,young,valarie,medium,
10333,33,99.21,6,3273.93,2004-11-18,shipped,4,11,2004,trucks and buses,s12_1666,mini wheels co.,san francisco,Usa,murphy,julie,medium,
10347,29,100.0,3,3586.43,2004-11-29,shipped,4,11,2004,trucks and buses,s12_1666,"australian collectors, co.",melbourne,Australia,ferguson,peter,medium,
10357,49,100.0,8,5960.36,,shipped,4,12,2004,trucks and buses,s12_1666,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10370,49,100.0,8,8470.14,2005-01-20,shipped,1,1,2005,trucks and buses,s12_1666,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,large,
10381,20,100.0,1,2952.0,2005-02-17,shipped,1,2,2005,trucks and buses,s12_1666,corporate gift ideas co.,san francisco,Usa,brown,julie,small,
10391,39,63.2,9,2464.8,,shipped,1,3,2005,trucks and buses,s12_1666,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,small,
10411,40,100.0,6,6232.0,,shipped,2,5,2005,trucks and buses,s12_1666,quebec home shopping network,montreal,Canada,fresnisre,jean,medium,
10424,49,100.0,3,7969.36,2005-05-31,in process,2,5,2005,trucks and buses,s12_1666,euro shopping channel,madrid,Spain,freyre,diego,large,
10107,21,100.0,1,3036.6,2003-02-24,shipped,1,2,2003,motorcycles,s12_2823,land of toys inc.,nyc,Usa,yu,kwai,medium,
10121,50,100.0,4,8284.0,,shipped,2,5,2003,motorcycles,s12_2823,reims collectables,reims,France,henriot,paul,large,
10134,20,100.0,1,2711.2,,shipped,3,7,2003,motorcycles,s12_2823,lyon souveniers,paris,France,da cunha,daniel,small,
10145,49,100.0,5,8339.8,2003-08-25,shipped,3,8,2003,motorcycles,s12_2823,toys4grownups.com,pasadena,Usa,young,julie,large,
10159,38,100.0,13,6238.84,,shipped,4,10,2003,motorcycles,s12_2823,corporate gift ideas co.,san francisco,Usa,brown,julie,medium,
10169,35,100.0,13,4639.25,,shipped,4,11,2003,motorcycles,s12_2823,"anna's decorations, ltd",north sydney,Australia,o'hara,anna,medium,
10180,40,100.0,8,6747.6,,shipped,4,11,2003,motorcycles,s12_2823,daedalus designs imports,lille,France,rance,martine,medium,
10189,28,100.0,1,4512.48,2003-11-18,shipped,4,11,2003,motorcycles,s12_2823,toys4grownups.com,pasadena,Usa,young,julie,medium,
10201,25,100.0,1,4029.0,,shipped,4,12,2003,motorcycles,s12_2823,mini wheels co.,san francisco,Usa,murphy,julie,medium,
10211,36,100.0,13,4771.8,2004-01-15,shipped,1,1,2004,motorcycles,s12_2823,auto canal petit,paris,France,perrier,dominique,medium,
10224,43,100.0,6,6087.94,2004-02-21,shipped,1,2,2004,motorcycles,s12_2823,daedalus designs imports,lille,France,rance,martine,medium,
10237,32,100.0,6,4193.28,,shipped,2,4,2004,motorcycles,s12_2823,vitachrome inc.,nyc,Usa,frick,michael,medium,
10251,46,100.0,1,7552.28,2004-05-18,shipped,2,5,2004,motorcycles,s12_2823,tekni collectables inc.,newark,Usa,brown,william,large,
10263,48,100.0,1,6434.4,2004-06-28,shipped,2,6,2004,motorcycles,s12_2823,gift depot inc.,bridgewater,Usa,king,julie,medium,
10276,43,100.0,14,5181.5,,shipped,3,8,2004,motorcycles,s12_2823,online mini collectables,brickhaven,Usa,barajas,miguel,medium,
10285,49,100.0,5,6863.92,2004-08-27,shipped,3,8,2004,motorcycles,s12_2823,marta's replicas co.,cambridge,Usa,hernandez,marta,medium,
10299,24,100.0,8,4157.04,2004-09-30,shipped,3,9,2004,motorcycles,s12_2823,"toys of finland, co.",helsinki,Finland,karttunen,matti,medium,
10309,26,100.0,4,4660.24,2004-10-15,shipped,4,10,2004,motorcycles,s12_2823,baane mini imports,stavern,Norway,bergulfsen,jonas,medium,
10319,30,100.0,9,4111.8,,shipped,4,11,2004,motorcycles,s12_2823,microscale inc.,nyc,Usa,kuo,kee,medium,
10329,24,100.0,6,3542.64,2004-11-15,shipped,4,11,2004,motorcycles,s12_2823,land of toys inc.,nyc,Usa,yu,kwai,medium,
10341,55,100.0,8,8118.55,2004-11-24,shipped,4,11,2004,motorcycles,s12_2823,salzburg collectables,salzburg,Austria,pipps,georg,large,
10362,22,100.0,1,3877.06,,shipped,1,1,2005,motorcycles,s12_2823,technics stores inc.,burlingame,Usa,hirano,juri,medium,
10375,49,78.92,13,3867.08,,shipped,1,2,2005,motorcycles,s12_2823,la rochelle gifts,nantes,France,labrune,janine,medium,
10388,44,100.0,6,5951.44,,shipped,1,3,2005,motorcycles,s12_2823,fungiftideas.com,new bedford,Usa,benitez,violeta,medium,
10403,66,100.0,6,8648.64,,shipped,2,4,2005,motorcycles,s12_2823,"uk collectables, ltd.",liverpool,Uk,devon,elizabeth,large,
10417,21,100.0,1,3447.78,2005-05-13,disputed,2,5,2005,motorcycles,s12_2823,euro shopping channel,madrid,Spain,freyre,diego,medium,
10104,34,100.0,1,5958.5,2003-01-31,shipped,1,1,2003,classic cars,s12_3148,euro shopping channel,madrid,Spain,freyre,diego,medium,
10117,43,100.0,10,5911.64,2003-04-16,shipped,2,4,2003,classic cars,s12_3148,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,medium,
10127,46,100.0,3,7366.44,,shipped,2,6,2003,classic cars,s12_3148,muscle machine inc,nyc,Usa,young,jeff,large,
10142,33,100.0,13,4985.64,,shipped,3,8,2003,classic cars,s12_3148,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10153,42,100.0,12,5393.64,2003-09-28,shipped,3,9,2003,classic cars,s12_3148,euro shopping channel,madrid,Spain,freyre,diego,medium,
10165,34,100.0,4,4880.02,2003-10-22,shipped,4,10,2003,classic cars,s12_3148,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,medium,
10176,47,100.0,3,8378.69,,shipped,4,11,2003,classic cars,s12_3148,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,large,
10185,33,100.0,14,4038.21,2003-11-14,shipped,4,11,2003,classic cars,s12_3148,mini creations ltd.,new bedford,Usa,tam,wing c,medium,
10196,24,100.0,6,3807.12,2003-11-26,shipped,4,11,2003,classic cars,s12_3148,super scale inc.,new haven,Usa,murphy,leslie,medium,
10208,26,100.0,14,3142.36,,shipped,1,1,2004,classic cars,s12_3148,"saveley & henriot, co.",lyon,France,saveley,mary,medium,
10220,30,100.0,3,4713.6,,shipped,1,2,2004,classic cars,s12_3148,"clover collections, co.",dublin,Ireland,cassidy,dean,medium,
10230,43,100.0,1,7016.31,2004-03-15,shipped,1,3,2004,classic cars,s12_3148,"blauer see auto, co.",frankfurt,Germany,keitel,roland,large,
10247,25,100.0,3,4381.25,,shipped,2,5,2004,classic cars,s12_3148,suominen souveniers,espoo,Finland,suominen,kalle,medium,
10272,27,100.0,3,4283.01,2004-07-20,shipped,3,7,2004,classic cars,s12_3148,diecast classics inc.,allentown,Usa,yu,kyung,medium,
10282,27,100.0,6,4364.82,2004-08-20,shipped,3,8,2004,classic cars,s12_3148,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10293,24,100.0,9,4242.24,,shipped,3,9,2004,classic cars,s12_3148,amica models & co.,torino,Italy,accorti,paolo,medium,
10306,34,100.0,14,4982.7,2004-10-14,shipped,4,10,2004,classic cars,s12_3148,"av stores, co.",manchester,Uk,ashworth,victoria,medium,
10314,46,100.0,6,6393.54,2004-10-22,shipped,4,10,2004,classic cars,s12_3148,heintze collectables,aaarhus,Denmark,ibsen,palle,medium,
10324,27,54.33,1,1466.91,,shipped,4,11,2004,classic cars,s12_3148,vitachrome inc.,nyc,Usa,frick,michael,small,
10336,33,100.0,11,4059.33,2004-11-20,shipped,4,11,2004,classic cars,s12_3148,"la corne d'abondance, co.",paris,France,bertrand,marie,medium,
10348,47,100.0,4,4801.52,,shipped,4,11,2004,classic cars,s12_3148,"corrida auto replicas, ltd",madrid,Spain,sommer,mart¡n,medium,
10358,49,55.34,5,2711.66,,shipped,4,12,2004,classic cars,s12_3148,euro shopping channel,madrid,Spain,freyre,diego,small,
10372,40,100.0,4,5862.0,2005-01-26,shipped,1,1,2005,classic cars,s12_3148,"tokyo collectables, ltd",minato-ku,Japan,shimamura,akiko,medium,
10382,37,100.0,11,4071.85,2005-02-17,shipped,1,2,2005,classic cars,s12_3148,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10413,47,100.0,3,8236.75,,shipped,2,5,2005,classic cars,s12_3148,gift depot inc.,bridgewater,Usa,king,julie,large,
10108,45,100.0,4,6130.35,,shipped,1,3,2003,classic cars,s12_3380,cruz & sons co.,makati city,Philippines,cruz,arnold,medium,
10122,37,99.82,8,3693.34,,shipped,2,5,2003,classic cars,s12_3380,marseille mini autos,marseille,France,lebihan,laurence,medium,
10135,48,100.0,5,6031.68,,shipped,3,7,2003,classic cars,s12_3380,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10147,31,100.0,5,3494.94,,shipped,3,9,2003,classic cars,s12_3380,collectables for less inc.,brickhaven,Usa,nelson,allen,medium,
10160,46,100.0,6,5294.14,,shipped,4,10,2003,classic cars,s12_3380,"men 'r' us retailers, ltd.",los angeles,Usa,chandler,michael,medium,
10170,47,100.0,4,5464.69,,shipped,4,11,2003,classic cars,s12_3380,mini auto werke,graz,Austria,mendel,roland,medium,
10181,28,100.0,12,2860.76,,shipped,4,11,2003,classic cars,s12_3380,herkku gifts,bergen,Norway,oeztan,veysel,small,
10191,40,100.0,1,5590.0,2003-11-20,shipped,4,11,2003,classic cars,s12_3380,"toms spezialitten, ltd",koln,Germany,pfalzheim,henriette,medium,
10203,20,100.0,6,2254.8,,shipped,4,12,2003,classic cars,s12_3380,euro shopping channel,madrid,Spain,freyre,diego,small,
10212,39,100.0,16,4946.76,2004-01-16,shipped,1,1,2004,classic cars,s12_3380,euro shopping channel,madrid,Spain,freyre,diego,medium,
10225,25,99.82,7,2495.5,2004-02-22,shipped,1,2,2004,classic cars,s12_3380,"vida sport, ltd",gensve,Switzerland,holz,michael,small,
10238,29,100.0,1,3167.38,,shipped,2,4,2004,classic cars,s12_3380,danish wholesale imports,kobenhavn,Denmark,petersen,jytte,medium,
10253,22,100.0,11,2402.84,,cancelled,2,6,2004,classic cars,s12_3380,"uk collectables, ltd.",liverpool,Uk,devon,elizabeth,small,
10266,22,100.0,12,2454.54,,shipped,3,7,2004,classic cars,s12_3380,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,small,
10276,47,100.0,1,5464.69,,shipped,3,8,2004,classic cars,s12_3380,online mini collectables,brickhaven,Usa,barajas,miguel,medium,
10287,45,100.0,10,4756.5,2004-08-30,shipped,3,8,2004,classic cars,s12_3380,"vida sport, ltd",gensve,Switzerland,holz,michael,medium,
10300,29,100.0,3,3984.6,,shipped,4,10,2003,classic cars,s12_3380,"blauer see auto, co.",frankfurt,Germany,keitel,roland,medium,
10310,24,100.0,8,3100.32,2004-10-16,shipped,4,10,2004,classic cars,s12_3380,"toms spezialitten, ltd",koln,Germany,pfalzheim,henriette,medium,
10320,35,100.0,1,4850.3,,shipped,4,11,2004,classic cars,s12_3380,"volvo model replicas, co",lule,Sweden,berglund,christina,medium,
10329,46,83.63,13,3846.98,2004-11-15,shipped,4,11,2004,classic cars,s12_3380,land of toys inc.,nyc,Usa,yu,kwai,medium,
10341,44,95.93,1,4220.92,2004-11-24,shipped,4,11,2004,classic cars,s12_3380,salzburg collectables,salzburg,Austria,pipps,georg,medium,
10363,34,96.73,4,3288.82,,shipped,1,1,2005,classic cars,s12_3380,suominen souveniers,espoo,Finland,suominen,kalle,medium,
10376,35,100.0,1,3987.2,,shipped,1,2,2005,classic cars,s12_3380,boards & toys co.,glendale,Usa,young,leslie,medium,
10389,25,72.38,6,1809.5,,shipped,1,3,2005,classic cars,s12_3380,scandinavian gift ideas,boras,Sweden,larsson,maria,small,
10419,10,100.0,11,1092.2,2005-05-17,shipped,2,5,2005,classic cars,s12_3380,salzburg collectables,salzburg,Austria,pipps,georg,small,
10105,29,100.0,14,4566.05,,shipped,1,2,2003,classic cars,s12_3891,danish wholesale imports,kobenhavn,Denmark,petersen,jytte,medium,
10117,39,100.0,8,5938.14,2003-04-16,shipped,2,4,2003,classic cars,s12_3891,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,medium,
10127,42,100.0,1,8138.76,,shipped,2,6,2003,classic cars,s12_3891,muscle machine inc,nyc,Usa,young,jeff,large,
10142,46,100.0,11,9470.94,,shipped,3,8,2003,classic cars,s12_3891,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,large,
10153,49,100.0,10,7036.89,2003-09-28,shipped,3,9,2003,classic cars,s12_3891,euro shopping channel,madrid,Spain,freyre,diego,large,
10165,27,100.0,2,5559.03,2003-10-22,shipped,4,10,2003,classic cars,s12_3891,"dragon souveniers, ltd.",singapore,Singapore,natividad,eric,medium,
10176,50,100.0,1,7872.5,,shipped,4,11,2003,classic cars,s12_3891,l'ordine souveniers,reggio emilia,Italy,moroni,maurizio,large,
10185,43,100.0,12,7886.2,2003-11-14,shipped,4,11,2003,classic cars,s12_3891,mini creations ltd.,new bedford,Usa,tam,wing c,large,
10196,38,100.0,4,7232.16,2003-11-26,shipped,4,11,2003,classic cars,s12_3891,super scale inc.,new haven,Usa,murphy,leslie,large,
10208,20,100.0,12,3114.4,,shipped,1,1,2004,classic cars,s12_3891,"saveley & henriot, co.",lyon,France,saveley,mary,medium,
10220,27,100.0,1,5045.22,,shipped,1,2,2004,classic cars,s12_3891,"clover collections, co.",dublin,Ireland,cassidy,dean,medium,
10231,49,100.0,1,6952.12,2004-03-19,shipped,1,3,2004,classic cars,s12_3891,caf imports,madrid,Spain,fernandez,jesus,medium,
10247,27,100.0,1,4157.73,,shipped,2,5,2004,classic cars,s12_3891,suominen souveniers,espoo,Finland,suominen,kalle,medium,
10272,39,100.0,1,7962.24,2004-07-20,shipped,3,7,2004,classic cars,s12_3891,diecast classics inc.,allentown,Usa,yu,kyung,large,
10282,24,100.0,4,3778.8,2004-08-20,shipped,3,8,2004,classic cars,s12_3891,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10293,45,100.0,7,8253.0,,shipped,3,9,2004,classic cars,s12_3891,amica models & co.,torino,Italy,accorti,paolo,large,
10306,20,100.0,12,3633.4,2004-10-14,shipped,4,10,2004,classic cars,s12_3891,"av stores, co.",manchester,Uk,ashworth,victoria,medium,
10314,36,100.0,4,6913.8,2004-10-22,shipped,4,10,2004,classic cars,s12_3891,heintze collectables,aaarhus,Denmark,ibsen,palle,medium,
10325,24,100.0,1,2583.6,,shipped,4,11,2004,classic cars,s12_3891,baane mini imports,stavern,Norway,bergulfsen,jonas,small,
10336,49,63.38,1,3105.62,2004-11-20,shipped,4,11,2004,classic cars,s12_3891,"la corne d'abondance, co.",paris,France,bertrand,marie,medium,
10349,26,100.0,10,4408.56,,shipped,4,12,2004,classic cars,s12_3891,muscle machine inc,nyc,Usa,young,jeff,medium,
10359,49,62.09,5,3042.41,2004-12-15,shipped,4,12,2004,classic cars,s12_3891,reims collectables,reims,France,henriot,paul,medium,
10372,34,100.0,1,5941.5,2005-01-26,shipped,1,1,2005,classic cars,s12_3891,"tokyo collectables, ltd",minato-ku,Japan,shimamura,akiko,medium,
10382,34,95.35,12,3241.9,2005-02-17,shipped,1,2,2005,classic cars,s12_3891,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10396,33,100.0,3,6109.29,2005-03-23,shipped,1,3,2005,classic cars,s12_3891,mini gifts distributors ltd.,san rafael,Usa,nelson,valarie,medium,
10413,22,100.0,1,3387.78,,shipped,2,5,2005,classic cars,s12_3891,gift depot inc.,bridgewater,Usa,king,julie,medium,
10108,39,89.38,7,3485.82,,shipped,1,3,2003,classic cars,s12_3990,cruz & sons co.,makati city,Philippines,cruz,arnold,medium,
